EQUIPMENT_CODE;EQUIDESCR;STATUS;VALID_FROM;VALID_TO;CATEGORY;LAST_MODIFICATIONTIMESTAMP;OBJECT_TYPE;MAIN_PLANT;LOCATION;ROOM;PLANTSECTION;ABC_INDICATOR;SORT_FIELD;FUNCT_LOC;
000000000000564054;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564055;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564056;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564057;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564058;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564059;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564060;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564061;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564062;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564063;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564064;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564065;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-001-020;
000000000000564066;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-003-020;
000000000000564067;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-005-020;
000000000000564068;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 10 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-005-020;
000000000000564068;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-007-020;
000000000000564069;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-009-020;
000000000000564070;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-011-020;
000000000000564071;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-013-020;
000000000000564072;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-015-020;
000000000000564073;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Wed Dec 22 00:00:00 CET 2004;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-019-020;
000000000000564073;xxxxxx;I0100;Wed Dec 22 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-017-020;
000000000000564074;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-019-020;
000000000000564075;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-021-020;
000000000000564077;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-025-020;
000000000000564078;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-027-020;
000000000000564079;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-029-020;
000000000000564080;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-031-020;
000000000000564081;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-033-020;
000000000000564082;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-035-020;
000000000000564083;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-037-020;
000000000000564084;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-039-020;
000000000000564085;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-041-020;
000000000000564086;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-043-020;
000000000000564088;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-047-020;
000000000000564089;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-049-020;
000000000000564090;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Wed Apr 27 00:00:00 CEST 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-051-020;
000000000000564090;xxxxxx;I0100;Wed Apr 27 00:00:00 CEST 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564091;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-053-020;
000000000000564092;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-055-020;
000000000000564093;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-057-020;
000000000000564094;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-059-020;
000000000000564095;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-061-020;
000000000000564096;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-063-020;
000000000000564097;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri May 27 00:00:00 CEST 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-065-020;
000000000000564097;xxxxxx;I0100;Fri May 27 00:00:00 CEST 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564098;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-067-020;
000000000000564099;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-069-020;
000000000000564100;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-071-020;
000000000000564101;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-073-020;
000000000000564102;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-075-020;
000000000000564103;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-077-020;
000000000000564104;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-079-020;
000000000000564105;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-081-020;
000000000000564106;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-083-020;
000000000000564107;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-085-020;
000000000000564108;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-087-020;
000000000000564109;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-089-020;
000000000000564110;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-091-020;
000000000000564111;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-093-020;
000000000000564112;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-095-020;
000000000000564113;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Wed Dec 22 00:00:00 CET 2004;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-059-020;
000000000000564113;xxxxxx;I0100;Wed Dec 22 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-097-020;
000000000000564114;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Wed Dec 22 00:00:00 CET 2004;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-059-020;
000000000000564114;xxxxxx;I0100;Wed Dec 22 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-099-020;
000000000000564115;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-101-020;
000000000000564116;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-103-020;
000000000000564117;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-105-020;
000000000000564118;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Tue Mar 08 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000564118;xxxxxx;I0100;Tue Mar 08 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-040-020;
000000000000564119;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564120;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000564121;xxxxxx;I0100;Mon Jan 10 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000565001;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565001;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-001-020;
000000000000565002;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565002;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-003-020;
000000000000565003;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565003;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-005-020;
000000000000565004;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565004;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-007-020;
000000000000565005;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565005;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-009-020;
000000000000565006;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565006;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-011-020;
000000000000565007;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565007;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-013-020;
000000000000565008;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565008;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-015-020;
000000000000565009;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565009;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-017-020;
000000000000565010;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565010;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-019-020;
000000000000565011;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565011;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-021-020;
000000000000565012;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Fri Jul 29 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565012;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Wed Apr 13 00:00:00 CEST 2005;M;Fri Jul 29 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-023-020;
000000000000565012;xxxxxx;I0100;Wed Apr 13 00:00:00 CEST 2005;Fri Dec 31 00:00:00 CET 9999;M;Fri Jul 29 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-000-020;
000000000000565013;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565013;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-025-020;
000000000000565014;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565014;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-027-020;
000000000000565015;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565015;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-029-020;
000000000000565016;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565016;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-031-020;
000000000000565017;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565017;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-033-020;
000000000000565018;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565018;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-035-020;
000000000000565019;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565019;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-037-020;
000000000000565020;xxxxxx;I0100;Thu Dec 16 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565020;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-039-020;
000000000000565021;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565021;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-041-020;
000000000000565022;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565022;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-043-020;
000000000000565023;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565023;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-045-020;
000000000000565024;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565024;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-047-020;
000000000000565025;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565025;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-049-020;
000000000000565026;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565026;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-051-020;
000000000000565027;xxxxxx;I0100;Fri Dec 17 00:00:00 CET 2004;Mon Jan 03 00:00:00 CET 2005;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;;;IRN0030-010-000-020;
000000000000565027;xxxxxx;I0100;Mon Jan 03 00:00:00 CET 2005;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 22 00:00:00 CEST 2005;W;0891;;;;7;;IRN0030-010-053-020;
